jichang,shijian,xuhao,lichangliuliang
ZSAM,65,30,6
ZSAM,65,31,7
ZSAM,65,32,4
ZSAM,65,33,4
ZSAM,65,34,5
ZSAM,65,35,5
ZSAM,65,36,8
ZSAM,65,37,4
ZSAM,65,38,4
ZSAM,65,40,8
ZSAM,65,41,5
ZSAM,65,42,6
ZSAM,65,43,8
ZSAM,65,44,4
ZSAM,65,45,6
ZSAM,65,46,5
ZSAM,65,47,4
ZSAM,65,48,5
ZSAM,65,49,8
ZSAM,65,50,5
ZSAM,66,1,5
ZSAM,66,2,6
ZSAM,66,3,6
ZSAM,66,4,7
ZSAM,66,5,4
ZSAM,66,6,6
ZSAM,66,7,5
ZSAM,66,8,5
ZSAM,66,9,7
ZSAM,66,10,5
ZSAM,66,11,5
ZSAM,66,12,8
ZSAM,66,13,4
ZSAM,66,14,4
ZSAM,66,15,5
ZSAM,66,16,8
ZSAM,66,17,4
ZSAM,66,18,5
ZSAM,66,19,7
ZSAM,66,20,5
ZSAM,66,21,7
ZSAM,66,22,4
ZSAM,66,23,5
ZSAM,66,24,4
ZSAM,66,25,6
ZSAM,66,26,6
ZSAM,66,27,5
ZSAM,66,28,5
ZSAM,66,29,12
ZSAM,66,30,9
ZSAM,66,31,5
ZSAM,66,34,8
ZSAM,66,35,10
ZSAM,66,36,6
ZSAM,66,38,4
ZSAM,66,39,5
ZSAM,66,40,5
ZSAM,66,42,9
ZSAM,66,43,4
ZSAM,66,45,9
ZSAM,66,46,4
ZSAM,66,47,6
ZSAM,66,49,8
ZSAM,66,50,5
ZSAM,67,1,6
ZSAM,67,2,5
ZSAM,67,5,5
ZSAM,67,6,4
ZSAM,67,8,5
ZSAM,67,9,5
ZSAM,67,10,4
ZSAM,67,11,5
ZSAM,67,12,4
ZSAM,67,13,7
ZSAM,67,14,6
ZSAM,67,15,5
ZSAM,67,16,7
ZSAM,67,17,6
ZSAM,67,18,7
ZSAM,67,19,6
ZSAM,67,20,4
ZSAM,67,21,9
ZSAM,67,22,7
ZSAM,67,23,4
ZSAM,67,24,4
ZSAM,67,25,5
ZSAM,67,26,7
ZSAM,67,27,7
ZSAM,67,28,7
ZSAM,67,29,6
ZSAM,67,31,5
ZSAM,67,32,5
ZSAM,67,33,6
ZSAM,67,34,6
ZSAM,67,35,4
ZSAM,67,36,5
ZSAM,67,37,5
ZSAM,67,38,8
ZSAM,67,39,6
ZSAM,67,40,5
ZSAM,67,42,5
ZSAM,67,43,6
ZSAM,67,44,5
ZSAM,67,45,4
ZSAM,67,47,4
ZSAM,67,48,8
ZSAM,67,49,8
ZSAM,67,50,5
ZSAM,68,1,6
ZSAM,68,2,5
ZSAM,68,3,4
ZSAM,68,5,5
ZSAM,68,6,6
ZSAM,68,8,4
ZSAM,68,9,7
ZSAM,68,10,8
ZSAM,68,11,5
ZSAM,68,12,10
ZSAM,68,13,7
ZSAM,68,14,6
ZSAM,68,15,6
ZSAM,68,16,5
ZSAM,68,17,10
ZSAM,68,18,4
ZSAM,68,19,4
ZSAM,68,20,6
ZSAM,68,21,6
ZSAM,68,22,5
ZSAM,68,24,7
ZSAM,68,25,6
ZSAM,68,26,4
ZSAM,68,27,6
ZSAM,68,28,7
ZSAM,68,29,5
ZSAM,68,30,6
ZSAM,68,31,7
ZSAM,68,32,6
ZSAM,68,33,9
ZSAM,68,34,6
ZSAM,68,35,12
ZSAM,68,36,6
ZSAM,68,37,8
ZSAM,68,38,4
ZSAM,68,39,6
ZSAM,68,40,6
ZSAM,68,41,7
ZSAM,68,42,6
ZSAM,68,43,6
ZSAM,68,44,4
ZSAM,68,45,6
ZSAM,68,46,5
ZSAM,68,47,5
ZSAM,68,48,8
ZSAM,68,49,6
ZSAM,68,50,7
ZSAM,69,1,5
ZSAM,69,2,4
ZSAM,69,3,9
ZSAM,69,4,13
ZSAM,69,5,11
ZSAM,69,6,5
ZSAM,69,7,7
ZSAM,69,8,6
ZSAM,69,9,8
ZSAM,69,10,8
ZSAM,69,11,10
ZSAM,69,12,5
ZSAM,69,13,7
ZSAM,69,14,4
ZSAM,69,15,11
ZSAM,69,16,5
ZSAM,69,17,6
ZSAM,69,18,8
ZSAM,69,19,6
ZSAM,69,20,6
ZSAM,69,21,6
ZSAM,69,22,5
ZSAM,69,23,7
ZSAM,69,24,7
ZSAM,69,25,7
ZSAM,69,26,10
ZSAM,69,27,4
ZSAM,69,28,5
ZSAM,69,29,9
ZSAM,69,30,5
ZSAM,69,31,4
ZSAM,69,32,5
ZSAM,69,33,7
ZSAM,69,34,7
ZSAM,69,35,9
ZSAM,69,36,11
ZSAM,69,37,7
ZSAM,69,39,6
ZSAM,69,40,9
ZSAM,69,41,9
ZSAM,69,42,5
ZSAM,69,43,9
ZSAM,69,44,9
ZSAM,69,45,5
ZSAM,69,46,6
ZSAM,69,47,6
ZSAM,69,48,6
ZSAM,69,49,13
ZSAM,69,50,5
ZSAM,70,1,7
ZSAM,70,2,5
ZSAM,70,4,6
ZSAM,70,5,7
ZSAM,70,6,6
ZSAM,70,7,4
ZSAM,70,8,4
ZSAM,70,9,6
ZSAM,70,10,6
ZSAM,70,11,5
ZSAM,70,12,5
ZSAM,70,13,6
ZSAM,70,14,8
ZSAM,70,15,11
ZSAM,70,16,6
ZSAM,70,17,5
ZSAM,70,18,4
ZSAM,70,19,6
ZSAM,70,20,6
ZSAM,70,21,7
ZSAM,70,22,7
ZSAM,70,23,4
ZSAM,70,24,7
ZSAM,70,25,7
ZSAM,70,26,8
ZSAM,70,27,7
ZSAM,70,28,7
ZSAM,70,29,8
ZSAM,70,30,6
ZSAM,70,31,5
ZSAM,70,32,6
ZSAM,70,33,8
ZSAM,70,34,8
ZSAM,70,35,5
ZSAM,70,36,11
ZSAM,70,37,5
ZSAM,70,38,7
ZSAM,70,39,6
ZSAM,70,40,6
ZSAM,70,41,8
ZSAM,70,43,6
ZSAM,70,44,14
ZSAM,70,45,9
ZSAM,70,46,5
ZSAM,70,47,8
ZSAM,70,48,5
ZSAM,70,49,6
ZSAM,70,50,6
ZSAM,71,1,9
ZSAM,71,2,7
ZSAM,71,3,5
ZSAM,71,4,8
ZSAM,71,5,5
ZSAM,71,6,11
ZSAM,71,7,5
ZSAM,71,8,8
ZSAM,71,9,8
ZSAM,71,10,7
ZSAM,71,11,9
ZSAM,71,12,8
ZSAM,71,13,8
ZSAM,71,14,6
ZSAM,71,15,6
ZSAM,71,16,10
ZSAM,71,17,5
ZSAM,71,18,4
ZSAM,71,19,6
ZSAM,71,20,8
ZSAM,71,21,9
ZSAM,71,22,7
ZSAM,71,23,9
ZSAM,71,24,6
ZSAM,71,25,8
ZSAM,71,26,4
ZSAM,71,27,9
ZSAM,71,28,6
ZSAM,71,29,8
ZSAM,71,30,5
ZSAM,71,31,5
ZSAM,71,32,4
ZSAM,71,33,5
ZSAM,71,34,5
ZSAM,71,35,11
ZSAM,71,36,6
ZSAM,71,37,7
ZSAM,71,38,6
ZSAM,71,39,11
ZSAM,71,40,8
ZSAM,71,41,6
ZSAM,71,42,10
ZSAM,71,43,7
ZSAM,71,44,10
ZSAM,71,45,9
ZSAM,71,46,7
ZSAM,71,47,4
ZSAM,71,48,9
ZSAM,71,49,9
ZSAM,71,50,6
ZSAM,72,1,8
ZSAM,72,2,5
ZSAM,72,3,5
ZSAM,72,4,6
ZSAM,72,5,5
ZSAM,72,6,5
ZSAM,72,7,5
ZSAM,72,8,7
ZSAM,72,9,6
ZSAM,72,10,9
ZSAM,72,11,6
ZSAM,72,13,5
ZSAM,72,14,8
ZSAM,72,15,4
ZSAM,72,16,6
ZSAM,72,17,8
ZSAM,72,18,6
ZSAM,72,19,7
ZSAM,72,20,5
ZSAM,72,21,5
ZSAM,72,22,6
ZSAM,72,23,5
ZSAM,72,24,8
ZSAM,72,25,6
ZSAM,72,26,5
ZSAM,72,27,6
ZSAM,72,28,11
ZSAM,72,29,7
ZSAM,72,30,6
ZSAM,72,31,6
ZSAM,72,32,6
ZSAM,72,33,10
ZSAM,72,34,5
ZSAM,72,35,7
ZSAM,72,36,6
ZSAM,72,37,7
ZSAM,72,38,7
ZSAM,72,39,5
ZSAM,72,40,9
ZSAM,72,41,9
ZSAM,72,42,7
ZSAM,72,43,11
ZSAM,72,44,8
ZSAM,72,45,7
ZSAM,72,46,9
ZSAM,72,47,6
ZSAM,72,48,4
ZSAM,72,49,4
ZSAM,72,50,6
ZSAM,73,1,6
ZSAM,73,2,6
ZSAM,73,4,5
ZSAM,73,5,6
ZSAM,73,6,5
ZSAM,73,7,8
ZSAM,73,8,6
ZSAM,73,9,6
ZSAM,73,10,5
ZSAM,73,11,5
ZSAM,73,12,6
ZSAM,73,13,5
ZSAM,73,14,12
ZSAM,73,15,7
ZSAM,73,16,12
ZSAM,73,17,9
ZSAM,73,18,9
ZSAM,73,19,9
ZSAM,73,20,8
ZSAM,73,21,7
ZSAM,73,22,4
ZSAM,73,23,9
ZSAM,73,24,6
ZSAM,73,25,9
ZSAM,73,26,4
ZSAM,73,27,4
ZSAM,73,28,8
ZSAM,73,29,7
ZSAM,73,30,4
ZSAM,73,31,9
ZSAM,73,32,4
ZSAM,73,33,7
ZSAM,73,34,5
ZSAM,73,35,6
ZSAM,73,36,7
ZSAM,73,37,6
ZSAM,73,38,5
ZSAM,73,39,6
ZSAM,73,40,4
ZSAM,73,41,8
ZSAM,73,42,11
ZSAM,73,43,12
ZSAM,73,44,6
ZSAM,73,45,13
ZSAM,73,46,7
ZSAM,73,48,9
ZSAM,73,49,4
ZSAM,73,50,7
ZSAM,74,1,6
ZSAM,74,2,8
ZSAM,74,3,7
ZSAM,74,4,7
ZSAM,74,5,9
ZSAM,74,6,5
ZSAM,74,7,8
ZSAM,74,8,7
ZSAM,74,9,4
ZSAM,74,12,8
ZSAM,74,13,6
ZSAM,74,14,5
ZSAM,74,15,7
ZSAM,74,16,6
ZSAM,74,17,6
ZSAM,74,18,7
ZSAM,74,19,5
ZSAM,74,20,5
ZSAM,74,21,6
ZSAM,74,22,5
ZSAM,74,23,4
ZSAM,74,24,4
ZSAM,74,25,4
ZSAM,74,26,8
ZSAM,74,27,5
ZSAM,74,28,6
ZSAM,74,29,7
ZSAM,74,30,7
ZSAM,74,31,6
ZSAM,74,32,5
ZSAM,74,33,6
ZSAM,74,34,6
ZSAM,74,35,6
ZSAM,74,36,4
ZSAM,74,37,8
ZSAM,74,38,5
ZSAM,74,39,6
ZSAM,74,40,9
ZSAM,74,41,7
ZSAM,74,42,6
ZSAM,74,43,5
ZSAM,74,44,7
ZSAM,74,45,5
ZSAM,74,46,7
ZSAM,74,47,5
ZSAM,74,48,8
ZSAM,74,49,8
ZSAM,74,50,6
ZSAM,75,1,7
ZSAM,75,2,4
ZSAM,75,3,8
ZSAM,75,4,5
ZSAM,75,5,6
ZSAM,75,6,6
ZSAM,75,8,9
ZSAM,75,9,6
ZSAM,75,10,8
ZSAM,75,12,7
ZSAM,75,13,4
ZSAM,75,14,7
ZSAM,75,15,6
ZSAM,75,16,4
ZSAM,75,17,5
ZSAM,75,18,5
ZSAM,75,19,8
ZSAM,75,20,5
ZSAM,75,22,4
ZSAM,75,23,6
ZSAM,75,24,6
ZSAM,75,25,6
ZSAM,75,26,6
ZSAM,75,27,5
ZSAM,75,28,7
ZSAM,75,29,6
ZSAM,75,30,4
ZSAM,75,31,5
ZSAM,75,32,8
ZSAM,75,33,5
ZSAM,75,34,6
ZSAM,75,35,11
ZSAM,75,36,8
ZSAM,75,37,4
ZSAM,75,39,4
ZSAM,75,40,5
ZSAM,75,41,8
ZSAM,75,42,5
ZSAM,75,43,8
ZSAM,75,44,4
ZSAM,75,45,8
ZSAM,75,46,7
ZSAM,75,47,9
ZSAM,75,48,4
ZSAM,75,49,5
ZSAM,75,50,4
ZSAM,76,1,5
ZSAM,76,2,6
ZSAM,76,3,7
ZSAM,76,4,4
ZSAM,76,5,4
ZSAM,76,6,8
ZSAM,76,7,4
ZSAM,76,8,9
ZSAM,76,9,8
ZSAM,76,10,4
ZSAM,76,11,8
ZSAM,76,12,4
ZSAM,76,13,5
ZSAM,76,14,6
ZSAM,76,15,4
ZSAM,76,16,5
ZSAM,76,17,7
ZSAM,76,19,4
ZSAM,76,20,8
ZSAM,76,21,6
ZSAM,76,23,5
ZSAM,76,24,6
ZSAM,76,25,4
ZSAM,76,28,7
ZSAM,76,29,6
ZSAM,76,30,5
ZSAM,76,31,5
ZSAM,76,32,7
ZSAM,76,34,5
ZSAM,76,35,8
ZSAM,76,36,6
ZSAM,76,37,6
ZSAM,76,38,4
ZSAM,76,39,8
ZSAM,76,40,7
ZSAM,76,41,8
ZSAM,76,42,6
ZSAM,76,43,4
ZSAM,76,44,6
ZSAM,76,45,5
ZSAM,76,46,8
ZSAM,76,47,6
ZSAM,76,48,5
ZSAM,76,49,4
ZSAM,76,50,6
ZSAM,77,1,6
ZSAM,77,2,8
ZSAM,77,3,6
ZSAM,77,4,5
ZSAM,77,5,7
ZSAM,77,6,6
ZSAM,77,7,4
ZSAM,77,8,7
ZSAM,77,10,7
ZSAM,77,12,7
ZSAM,77,13,10
ZSAM,77,14,5
ZSAM,77,15,8
ZSAM,77,16,6
ZSAM,77,17,12
ZSAM,77,18,7
ZSAM,77,19,8
ZSAM,77,20,6
ZSAM,77,21,6
ZSAM,77,22,4
ZSAM,77,24,5
ZSAM,77,25,10
ZSAM,77,26,5
ZSAM,77,27,6
ZSAM,77,28,5
ZSAM,77,29,8
ZSAM,77,30,5
ZSAM,77,31,5
ZSAM,77,32,4
ZSAM,77,33,6
ZSAM,77,34,6
ZSAM,77,35,6
ZSAM,77,36,5
ZSAM,77,37,6
ZSAM,77,38,7
ZSAM,77,39,6
ZSAM,77,40,5
ZSAM,77,41,8
ZSAM,77,42,4
ZSAM,77,43,8
ZSAM,77,44,6
ZSAM,77,45,4
ZSAM,77,46,7
ZSAM,77,48,6
ZSAM,77,49,5
ZSAM,77,50,7
ZSAM,78,1,6
ZSAM,78,2,6
ZSAM,78,3,6
ZSAM,78,4,7
ZSAM,78,5,5
ZSAM,78,6,8
ZSAM,78,7,7
ZSAM,78,8,5
ZSAM,78,9,6
ZSAM,78,10,4
ZSAM,78,11,8
ZSAM,78,12,7
ZSAM,78,13,5
ZSAM,78,14,4
ZSAM,78,15,4
ZSAM,78,16,4
ZSAM,78,17,5
ZSAM,78,18,8
ZSAM,78,20,6
ZSAM,78,21,7
ZSAM,78,22,6
ZSAM,78,23,5
ZSAM,78,24,5
ZSAM,78,25,5
ZSAM,78,26,6
ZSAM,78,27,4
ZSAM,78,30,8
ZSAM,78,31,6
ZSAM,78,32,4
ZSAM,78,33,6
ZSAM,78,34,7
ZSAM,78,35,7
ZSAM,78,36,7
ZSAM,78,37,5
ZSAM,78,38,8
ZSAM,78,39,4
ZSAM,78,40,4
ZSAM,78,41,7
ZSAM,78,42,5
ZSAM,78,43,8
ZSAM,78,44,5
ZSAM,78,45,5
ZSAM,78,46,6
ZSAM,78,47,4
ZSAM,78,48,7
ZSAM,78,49,4
ZSAM,78,50,5
ZSAM,79,1,6
ZSAM,79,2,8
ZSAM,79,3,7
ZSAM,79,4,5
ZSAM,79,5,8
ZSAM,79,6,6
ZSAM,79,8,4
ZSAM,79,9,4
ZSAM,79,10,8
ZSAM,79,11,6
ZSAM,79,12,5
ZSAM,79,13,8
ZSAM,79,14,7
ZSAM,79,15,9
ZSAM,79,16,5
ZSAM,79,17,7
ZSAM,79,18,5
ZSAM,79,19,6
ZSAM,79,20,5
ZSAM,79,21,5
ZSAM,79,22,6
ZSAM,79,23,6
ZSAM,79,24,5
ZSAM,79,25,5
ZSAM,79,27,6
ZSAM,79,28,6
ZSAM,79,29,4
ZSAM,79,30,4
ZSAM,79,31,4
ZSAM,79,32,6
ZSAM,79,33,4
ZSAM,79,34,6
ZSAM,79,35,4
ZSAM,79,36,8
ZSAM,79,37,10
ZSAM,79,38,7
ZSAM,79,39,6
ZSAM,79,40,7
ZSAM,79,41,5
ZSAM,79,42,8
ZSAM,79,43,4
ZSAM,79,44,4
ZSAM,79,45,5
ZSAM,79,46,5
ZSAM,79,47,7
ZSAM,79,48,7
ZSAM,79,49,7
ZSAM,79,50,4
ZSAM,80,1,9
ZSAM,80,2,5
ZSAM,80,3,7
ZSAM,80,4,7
ZSAM,80,5,4
ZSAM,80,6,5
ZSAM,80,7,7
ZSAM,80,8,7
ZSAM,80,9,7
ZSAM,80,11,8
ZSAM,80,12,6
ZSAM,80,13,5
ZSAM,80,14,5
ZSAM,80,15,7
ZSAM,80,16,4
ZSAM,80,17,5
ZSAM,80,18,4
ZSAM,80,19,4
ZSAM,80,20,8
ZSAM,80,21,6
ZSAM,80,22,5
ZSAM,80,23,6
ZSAM,80,25,5
ZSAM,80,26,5
ZSAM,80,27,6
ZSAM,80,28,6
ZSAM,80,29,6
ZSAM,80,30,5
ZSAM,80,31,7
ZSAM,80,32,4
ZSAM,80,33,9
ZSAM,80,34,7
ZSAM,80,35,5
ZSAM,80,36,4
ZSAM,80,37,6
ZSAM,80,38,5
ZSAM,80,39,7
ZSAM,80,40,6
ZSAM,80,41,7
ZSAM,80,42,5
ZSAM,80,43,8
ZSAM,80,44,7
ZSAM,80,45,6
ZSAM,80,46,6
ZSAM,80,47,8
ZSAM,80,48,4
ZSAM,80,49,6
ZSAM,80,50,7
ZSAM,81,1,8
ZSAM,81,2,11
ZSAM,81,3,4
ZSAM,81,4,5
ZSAM,81,5,5
ZSAM,81,6,6
ZSAM,81,7,5
ZSAM,81,8,7
ZSAM,81,9,6
ZSAM,81,10,7
ZSAM,81,11,10
ZSAM,81,12,6
ZSAM,81,13,6
ZSAM,81,14,7
ZSAM,81,15,8
ZSAM,81,16,6
ZSAM,81,17,6
ZSAM,81,18,6
ZSAM,81,19,5
ZSAM,81,20,4
ZSAM,81,21,9
ZSAM,81,22,6
ZSAM,81,23,4
ZSAM,81,24,7
ZSAM,81,25,5
ZSAM,81,26,7
ZSAM,81,27,4
ZSAM,81,28,5
ZSAM,81,29,5
ZSAM,81,31,6
ZSAM,81,32,5
ZSAM,81,34,7
ZSAM,81,35,5
ZSAM,81,37,5
ZSAM,81,38,5
ZSAM,81,39,7
ZSAM,81,41,7
ZSAM,81,42,5
ZSAM,81,43,4
ZSAM,81,44,11
ZSAM,81,45,7
ZSAM,81,46,4
ZSAM,81,48,4
ZSAM,81,49,8
ZSAM,81,50,4
ZSAM,82,1,7
ZSAM,82,2,6
ZSAM,82,3,8
ZSAM,82,4,6
ZSAM,82,5,5
ZSAM,82,6,12
ZSAM,82,7,4
ZSAM,82,8,8
ZSAM,82,10,6
ZSAM,82,11,6
ZSAM,82,12,6
ZSAM,82,13,6
ZSAM,82,14,6
ZSAM,82,15,7
ZSAM,82,16,6
ZSAM,82,17,7
ZSAM,82,18,5
ZSAM,82,19,5
ZSAM,82,20,5
ZSAM,82,22,6
ZSAM,82,23,4
ZSAM,82,24,5
ZSAM,82,25,5
ZSAM,82,26,5
ZSAM,82,27,7
ZSAM,82,28,5
ZSAM,82,29,9
ZSAM,82,30,5
ZSAM,82,31,5
ZSAM,82,32,7
ZSAM,82,33,7
ZSAM,82,34,8
ZSAM,82,35,9
ZSAM,82,36,6
ZSAM,82,37,8
ZSAM,82,38,7
ZSAM,82,39,5
ZSAM,82,40,6
ZSAM,82,41,6
ZSAM,82,42,7
ZSAM,82,43,5
ZSAM,82,44,6
ZSAM,82,45,5
ZSAM,82,46,6
ZSAM,82,47,6
ZSAM,82,48,9
ZSAM,82,50,6
ZSAM,83,1,7
ZSAM,83,2,7
ZSAM,83,3,6
ZSAM,83,4,9
ZSAM,83,5,6
ZSAM,83,6,8
ZSAM,83,7,9
ZSAM,83,9,9
ZSAM,83,10,5
ZSAM,83,11,5
ZSAM,83,12,11
ZSAM,83,13,6
ZSAM,83,14,5
ZSAM,83,15,8
ZSAM,83,16,7
ZSAM,83,17,8
ZSAM,83,18,7
ZSAM,83,19,7
ZSAM,83,20,7
ZSAM,83,21,4
ZSAM,83,22,7
ZSAM,83,23,7
ZSAM,83,24,10
ZSAM,83,25,6
ZSAM,83,26,6
ZSAM,83,27,8
ZSAM,83,28,5
ZSAM,83,29,7
ZSAM,83,30,7
ZSAM,83,31,8
ZSAM,83,32,7
ZSAM,83,33,5
ZSAM,83,34,7
ZSAM,83,35,7
ZSAM,83,36,9
ZSAM,83,37,7
ZSAM,83,38,9
ZSAM,83,39,11
ZSAM,83,40,7
ZSAM,83,41,9
ZSAM,83,42,7
ZSAM,83,43,4
ZSAM,83,44,6
ZSAM,83,45,8
ZSAM,83,46,6
ZSAM,83,47,5
ZSAM,83,48,7
ZSAM,83,49,6
ZSAM,83,50,10
ZSAM,84,1,12
ZSAM,84,2,6
ZSAM,84,3,7
ZSAM,84,4,7
ZSAM,84,5,9
ZSAM,84,6,4
ZSAM,84,7,11
ZSAM,84,8,4
ZSAM,84,9,6
ZSAM,84,10,6
ZSAM,84,11,7
ZSAM,84,12,6
ZSAM,84,13,6
ZSAM,84,14,11
ZSAM,84,15,7
ZSAM,84,16,8
ZSAM,84,17,9
ZSAM,84,18,9
ZSAM,84,19,5
ZSAM,84,20,8
ZSAM,84,21,9
ZSAM,84,22,6
ZSAM,84,23,7
ZSAM,84,24,5
ZSAM,84,25,8
ZSAM,84,26,5
ZSAM,84,27,5
ZSAM,84,28,10
ZSAM,84,29,6
ZSAM,84,30,6
ZSAM,84,31,6
ZSAM,84,32,7
ZSAM,84,33,7
ZSAM,84,34,7
ZSAM,84,35,5
ZSAM,84,36,6
ZSAM,84,37,8
ZSAM,84,38,5
ZSAM,84,39,7
ZSAM,84,40,7
ZSAM,84,41,8
ZSAM,84,42,6
ZSAM,84,43,7
ZSAM,84,44,7
ZSAM,84,45,5
ZSAM,84,46,8
ZSAM,84,47,7
ZSAM,84,48,9
ZSAM,84,49,5
ZSAM,84,50,5
ZSAM,85,1,5
ZSAM,85,2,4
ZSAM,85,3,11
ZSAM,85,4,7
ZSAM,85,5,9
ZSAM,85,6,6
ZSAM,85,7,8
ZSAM,85,8,7
ZSAM,85,9,11
ZSAM,85,10,7
ZSAM,85,11,7
ZSAM,85,12,7
ZSAM,85,13,8
ZSAM,85,14,6
ZSAM,85,15,6
ZSAM,85,16,6
ZSAM,85,17,7
ZSAM,85,18,6
ZSAM,85,19,9
ZSAM,85,20,9
ZSAM,85,21,7
ZSAM,85,22,7
ZSAM,85,23,6
ZSAM,85,24,4
ZSAM,85,25,6
ZSAM,85,26,5
ZSAM,85,27,5
ZSAM,85,28,9
ZSAM,85,29,5
ZSAM,85,30,5
ZSAM,85,31,6
ZSAM,85,32,8
ZSAM,85,33,7
ZSAM,85,34,13
ZSAM,85,35,6
ZSAM,85,36,4
ZSAM,85,37,10
ZSAM,85,38,5
ZSAM,85,39,4
ZSAM,85,40,6
ZSAM,85,41,8
ZSAM,85,42,7
ZSAM,85,43,5
ZSAM,85,44,5
ZSAM,85,45,7
ZSAM,85,46,7
ZSAM,85,47,7
ZSAM,85,48,7
ZSAM,85,49,9
ZSAM,85,50,4
ZSAM,86,1,6
ZSAM,86,2,9
ZSAM,86,3,6
ZSAM,86,4,6
ZSAM,86,5,9
ZSAM,86,6,8
ZSAM,86,7,6
ZSAM,86,8,7
ZSAM,86,9,5
ZSAM,86,10,6
ZSAM,86,11,7
ZSAM,86,12,6
ZSAM,86,13,4
ZSAM,86,14,7
ZSAM,86,15,10
ZSAM,86,16,8
ZSAM,86,17,6
ZSAM,86,18,9
ZSAM,86,19,5
ZSAM,86,20,7
ZSAM,86,21,6
ZSAM,86,22,8
ZSAM,86,23,8
ZSAM,86,24,6
ZSAM,86,25,8
ZSAM,86,26,6
ZSAM,86,27,4
ZSAM,86,28,5
ZSAM,86,29,5
ZSAM,86,30,9
ZSAM,86,31,4
ZSAM,86,32,5
ZSAM,86,33,9
ZSAM,86,34,5
ZSAM,86,35,5
ZSAM,86,36,6
ZSAM,86,38,5
ZSAM,86,39,5
ZSAM,86,40,8
ZSAM,86,41,9
ZSAM,86,42,6
ZSAM,86,43,7
ZSAM,86,44,7
ZSAM,86,45,6
ZSAM,86,46,6
ZSAM,86,47,6
ZSAM,86,48,8
ZSAM,86,49,8
ZSAM,86,50,5
ZSAM,87,1,6
ZSAM,87,2,6
ZSAM,87,3,4
ZSAM,87,4,6
ZSAM,87,5,7
ZSAM,87,6,5
ZSAM,87,7,5
ZSAM,87,8,4
ZSAM,87,9,10
ZSAM,87,10,5
ZSAM,87,11,4
ZSAM,87,13,5
ZSAM,87,14,4
ZSAM,87,15,4
ZSAM,87,16,7
ZSAM,87,17,5
ZSAM,87,18,6
ZSAM,87,19,6
ZSAM,87,20,7
ZSAM,87,21,11
ZSAM,87,22,6
ZSAM,87,23,5
ZSAM,87,24,7
ZSAM,87,25,6
ZSAM,87,26,4
ZSAM,87,27,5
ZSAM,87,28,7
ZSAM,87,29,6
ZSAM,87,30,9
ZSAM,87,31,5
ZSAM,87,33,6
ZSAM,87,34,6
ZSAM,87,35,4
ZSAM,87,36,13
ZSAM,87,37,10
ZSAM,87,38,6
ZSAM,87,39,5
ZSAM,87,40,6
ZSAM,87,41,7
ZSAM,87,42,5
ZSAM,87,43,8
ZSAM,87,44,5
ZSAM,87,45,7
ZSAM,87,46,8
ZSAM,87,47,7
ZSAM,87,48,7
ZSAM,87,49,8
ZSAM,87,50,5
ZSAM,88,1,7
ZSAM,88,2,8
ZSAM,88,3,8
ZSAM,88,4,8
ZSAM,88,5,6
ZSAM,88,6,5
ZSAM,88,7,5
ZSAM,88,8,8
ZSAM,88,9,5
ZSAM,88,10,5
ZSAM,88,11,6
ZSAM,88,12,6
ZSAM,88,13,7
ZSAM,88,14,6
ZSAM,88,15,7
ZSAM,88,16,4
ZSAM,88,17,4
ZSAM,88,18,6
ZSAM,88,19,6
ZSAM,88,20,5
ZSAM,88,21,4
ZSAM,88,22,7
ZSAM,88,23,6
ZSAM,88,24,6
ZSAM,88,25,5
ZSAM,88,26,6
ZSAM,88,27,6
ZSAM,88,28,7
ZSAM,88,29,6
ZSAM,88,30,5
ZSAM,88,31,5
ZSAM,88,32,7
ZSAM,88,33,5
ZSAM,88,34,8
ZSAM,88,35,6
ZSAM,88,36,6
ZSAM,88,37,6
ZSAM,88,38,6
ZSAM,88,39,5
ZSAM,88,40,6
ZSAM,88,41,7
ZSAM,88,42,4
ZSAM,88,43,8
ZSAM,88,44,6
ZSAM,88,45,5
ZSAM,88,46,8
ZSAM,88,47,4
ZSAM,88,48,7
ZSAM,88,49,4
ZSAM,89,1,6
ZSAM,89,2,6
ZSAM,89,3,5
ZSAM,89,4,5
ZSAM,89,5,6
ZSAM,89,6,8
ZSAM,89,7,5
ZSAM,89,8,7
ZSAM,89,9,5
ZSAM,89,10,6
ZSAM,89,11,6
ZSAM,89,12,6
ZSAM,89,13,12
ZSAM,89,14,7
ZSAM,89,15,6
ZSAM,89,16,6
ZSAM,89,17,6
ZSAM,89,18,4
ZSAM,89,19,8
ZSAM,89,20,6
ZSAM,89,21,7
ZSAM,89,22,4
ZSAM,89,23,5
ZSAM,89,24,6
ZSAM,89,25,5
ZSAM,89,26,4
ZSAM,89,27,5
ZSAM,89,28,4
ZSAM,89,29,5
ZSAM,89,30,6
ZSAM,89,31,6
ZSAM,89,32,4
ZSAM,89,33,7
ZSAM,89,34,5
ZSAM,89,35,5
ZSAM,89,36,5
ZSAM,89,37,6
ZSAM,89,40,5
ZSAM,89,41,5
ZSAM,89,42,5
ZSAM,89,43,7
ZSAM,89,44,7
ZSAM,89,45,6
ZSAM,89,46,9
ZSAM,89,47,8
ZSAM,89,48,7
ZSAM,89,49,6
ZSAM,89,50,6
ZSAM,90,1,8
ZSAM,90,2,10
