,jichang,shike,quedingxingrongliang,quedingxingronglianggailv,buquedingxingrongliang,buquedingxingronglianggailv,leijiagailv,1,2,3,4,5,6,7,8,9,10
578,ZBTJ,37,8,1,5,0.14285714285714285,0.7755102040816326,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
579,ZBTJ,37,8,1,6,0.30612244897959184,0.6326530612244897,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
580,ZBTJ,37,8,1,7,0.16326530612244897,0.32653061224489793,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
581,ZBTJ,37,8,1,8,0.061224489795918366,0.16326530612244897,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
582,ZBTJ,37,8,1,9,0.08163265306122448,0.1020408163265306,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
583,ZBTJ,37,8,1,10,0.02040816326530612,0.02040816326530612,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
584,ZBTJ,38,7,1,3,0.16,1.0000000000000002,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
585,ZBTJ,38,7,1,4,0.2,0.8400000000000001,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
586,ZBTJ,38,7,1,5,0.26,0.6400000000000001,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
587,ZBTJ,38,7,1,6,0.2,0.38,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
588,ZBTJ,38,7,1,7,0.06,0.18,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
589,ZBTJ,38,7,1,8,0.06,0.12,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
590,ZBTJ,38,7,1,11,0.02,0.06,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
591,ZBTJ,38,7,1,12,0.04,0.04,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
592,ZBTJ,39,7,1,3,0.12244897959183673,0.9999999999999999,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
593,ZBTJ,39,7,1,4,0.16326530612244897,0.8775510204081632,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
594,ZBTJ,39,7,1,5,0.20408163265306123,0.7142857142857143,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
595,ZBTJ,39,7,1,6,0.24489795918367346,0.5102040816326531,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
596,ZBTJ,39,7,1,7,0.1836734693877551,0.2653061224489796,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
597,ZBTJ,39,7,1,8,0.061224489795918366,0.08163265306122448,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
598,ZBTJ,39,7,1,9,0.02040816326530612,0.02040816326530612,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
599,ZBTJ,40,8,1,3,0.16666666666666666,1.0,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
600,ZBTJ,40,8,1,4,0.125,0.8333333333333334,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
601,ZBTJ,40,8,1,5,0.2708333333333333,0.7083333333333334,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
602,ZBTJ,40,8,1,6,0.1875,0.43749999999999994,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
603,ZBTJ,40,8,1,7,0.08333333333333333,0.25,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
604,ZBTJ,40,8,1,8,0.14583333333333334,0.16666666666666669,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
605,ZBTJ,40,8,1,9,0.020833333333333332,0.020833333333333332,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
606,ZBTJ,41,7,1,3,0.1111111111111111,1.0,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
607,ZBTJ,41,7,1,4,0.24444444444444444,0.888888888888889,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
608,ZBTJ,41,7,1,5,0.2222222222222222,0.6444444444444445,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
609,ZBTJ,41,7,1,6,0.13333333333333333,0.42222222222222217,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
610,ZBTJ,41,7,1,7,0.15555555555555556,0.28888888888888886,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
611,ZBTJ,41,7,1,8,0.08888888888888889,0.13333333333333333,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
612,ZBTJ,41,7,1,9,0.022222222222222223,0.044444444444444446,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
613,ZBTJ,41,7,1,10,0.022222222222222223,0.022222222222222223,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
614,ZBTJ,42,8,1,3,0.1,1.0,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
615,ZBTJ,42,8,1,4,0.22,0.9,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
616,ZBTJ,42,8,1,5,0.26,0.68,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
617,ZBTJ,42,8,1,6,0.14,0.42000000000000004,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
618,ZBTJ,42,8,1,7,0.1,0.28,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
619,ZBTJ,42,8,1,8,0.12,0.17999999999999997,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
620,ZBTJ,42,8,1,9,0.02,0.06,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
621,ZBTJ,42,8,1,10,0.02,0.04,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
622,ZBTJ,42,8,1,12,0.02,0.02,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
623,ZBTJ,43,7,1,3,0.08,0.9999999999999999,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
624,ZBTJ,43,7,1,4,0.18,0.92,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
625,ZBTJ,43,7,1,5,0.2,0.74,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
626,ZBTJ,43,7,1,6,0.24,0.54,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
627,ZBTJ,43,7,1,7,0.18,0.3,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
628,ZBTJ,43,7,1,8,0.02,0.12000000000000001,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
629,ZBTJ,43,7,1,9,0.08,0.1,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
630,ZBTJ,43,7,1,14,0.02,0.02,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
631,ZBTJ,44,8,1,3,0.10638297872340426,1.0,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
632,ZBTJ,44,8,1,4,0.23404255319148937,0.8936170212765957,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
633,ZBTJ,44,8,1,5,0.23404255319148937,0.6595744680851063,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
634,ZBTJ,44,8,1,6,0.1276595744680851,0.42553191489361697,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
635,ZBTJ,44,8,1,7,0.1276595744680851,0.2978723404255319,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
636,ZBTJ,44,8,1,8,0.10638297872340426,0.1702127659574468,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
637,ZBTJ,44,8,1,9,0.06382978723404255,0.06382978723404255,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
638,ZBTJ,45,8,1,3,0.0425531914893617,1.0,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
639,ZBTJ,45,8,1,4,0.14893617021276595,0.9574468085106385,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
640,ZBTJ,45,8,1,5,0.2978723404255319,0.8085106382978724,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
641,ZBTJ,45,8,1,6,0.2553191489361702,0.5106382978723404,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
642,ZBTJ,45,8,1,7,0.10638297872340426,0.2553191489361702,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
643,ZBTJ,45,8,1,8,0.10638297872340426,0.14893617021276595,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
644,ZBTJ,45,8,1,9,0.02127659574468085,0.0425531914893617,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
645,ZBTJ,45,8,1,10,0.02127659574468085,0.02127659574468085,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
646,ZBTJ,46,6,1,3,0.28888888888888886,0.9999999999999999,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
647,ZBTJ,46,6,1,4,0.3111111111111111,0.711111111111111,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
648,ZBTJ,46,6,1,5,0.24444444444444444,0.39999999999999997,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
649,ZBTJ,46,6,1,6,0.044444444444444446,0.15555555555555556,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
650,ZBTJ,46,6,1,7,0.044444444444444446,0.11111111111111112,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
651,ZBTJ,46,6,1,8,0.044444444444444446,0.06666666666666667,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
652,ZBTJ,46,6,1,9,0.022222222222222223,0.022222222222222223,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
653,ZBTJ,47,7,1,3,0.16666666666666666,1.0,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
654,ZBTJ,47,7,1,4,0.25,0.8333333333333334,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
655,ZBTJ,47,7,1,5,0.20833333333333334,0.5833333333333334,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
656,ZBTJ,47,7,1,6,0.1875,0.375,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
657,ZBTJ,47,7,1,7,0.125,0.1875,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
658,ZBTJ,47,7,1,8,0.041666666666666664,0.0625,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
659,ZBTJ,47,7,1,9,0.020833333333333332,0.020833333333333332,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
660,ZBTJ,48,8,1,3,0.08333333333333333,1.0,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
661,ZBTJ,48,8,1,4,0.2708333333333333,0.9166666666666667,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
662,ZBTJ,48,8,1,5,0.20833333333333334,0.6458333333333335,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
663,ZBTJ,48,8,1,6,0.1875,0.43749999999999994,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
664,ZBTJ,48,8,1,7,0.08333333333333333,0.24999999999999997,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
665,ZBTJ,48,8,1,8,0.0625,0.16666666666666666,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
666,ZBTJ,48,8,1,9,0.08333333333333333,0.10416666666666666,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
667,ZBTJ,48,8,1,10,0.020833333333333332,0.020833333333333332,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
668,ZBTJ,49,7,1,3,0.061224489795918366,1.0,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
669,ZBTJ,49,7,1,4,0.30612244897959184,0.9387755102040817,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
670,ZBTJ,49,7,1,5,0.12244897959183673,0.6326530612244898,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
671,ZBTJ,49,7,1,6,0.16326530612244897,0.5102040816326531,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
672,ZBTJ,49,7,1,7,0.20408163265306123,0.3469387755102041,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
673,ZBTJ,49,7,1,8,0.061224489795918366,0.14285714285714285,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
674,ZBTJ,49,7,1,9,0.04081632653061224,0.08163265306122448,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
675,ZBTJ,49,7,1,10,0.04081632653061224,0.04081632653061224,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
676,ZBTJ,50,8,1,3,0.10416666666666667,1.0,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
677,ZBTJ,50,8,1,4,0.0625,0.8958333333333334,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
678,ZBTJ,50,8,1,5,0.2708333333333333,0.8333333333333334,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
679,ZBTJ,50,8,1,6,0.22916666666666666,0.5625000000000001,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
680,ZBTJ,50,8,1,7,0.125,0.3333333333333333,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
681,ZBTJ,50,8,1,8,0.10416666666666667,0.20833333333333337,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
682,ZBTJ,50,8,1,9,0.041666666666666664,0.10416666666666666,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
683,ZBTJ,50,8,1,10,0.020833333333333332,0.0625,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
684,ZBTJ,50,8,1,11,0.020833333333333332,0.041666666666666664,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
685,ZBTJ,50,8,1,12,0.020833333333333332,0.020833333333333332,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
686,ZBTJ,51,7,1,3,0.14285714285714285,1.0,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
687,ZBTJ,51,7,1,4,0.20408163265306123,0.8571428571428572,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
688,ZBTJ,51,7,1,5,0.24489795918367346,0.653061224489796,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
689,ZBTJ,51,7,1,6,0.20408163265306123,0.40816326530612246,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
690,ZBTJ,51,7,1,7,0.1836734693877551,0.20408163265306123,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
691,ZBTJ,51,7,1,8,0.02040816326530612,0.02040816326530612,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
692,ZBTJ,52,7,1,3,0.15217391304347827,1.0,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
693,ZBTJ,52,7,1,4,0.2826086956521739,0.8478260869565217,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
694,ZBTJ,52,7,1,5,0.2608695652173913,0.5652173913043478,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
695,ZBTJ,52,7,1,6,0.13043478260869565,0.3043478260869565,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
696,ZBTJ,52,7,1,7,0.08695652173913043,0.17391304347826086,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
697,ZBTJ,52,7,1,8,0.06521739130434782,0.08695652173913043,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
698,ZBTJ,52,7,1,11,0.021739130434782608,0.021739130434782608,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
699,ZBTJ,53,7,1,3,0.10416666666666667,1.0,0.95,0.92,0.89,0.86,0.83,0.826537731634183,0.8212303853073464,0.8159230389805098,0.8106156926536733,0.8053083463268367
