,shanqu,shike,quedingxingrongliang,quedingxingronglianggailv,buquedingxingrongliang,buquedingxingronglianggailv,leijiagailv,1,2,3,4,5,6,7,8,9,10
4498,ZGGGAR03,43,18,1,13,0.12,0.7600000000000002,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4499,ZGGGAR03,43,18,1,14,0.22,0.6400000000000001,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4500,ZGGGAR03,43,18,1,15,0.08,0.4200000000000001,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4501,ZGGGAR03,43,18,1,16,0.12,0.3400000000000001,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4502,ZGGGAR03,43,18,1,17,0.06,0.21999999999999995,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4503,ZGGGAR03,43,18,1,18,0.06,0.16,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4504,ZGGGAR03,43,18,1,19,0.02,0.1,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4505,ZGGGAR03,43,18,1,20,0.02,0.08,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4506,ZGGGAR03,43,18,1,21,0.02,0.06,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4507,ZGGGAR03,43,18,1,22,0.02,0.04,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4508,ZGGGAR03,43,18,1,24,0.02,0.02,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4509,ZGGGAR03,44,18,1,9,0.02,1.0,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4510,ZGGGAR03,44,18,1,10,0.1,0.98,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4511,ZGGGAR03,44,18,1,11,0.1,0.8799999999999999,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4512,ZGGGAR03,44,18,1,12,0.24,0.78,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4513,ZGGGAR03,44,18,1,13,0.06,0.54,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4514,ZGGGAR03,44,18,1,14,0.08,0.48000000000000004,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4515,ZGGGAR03,44,18,1,15,0.1,0.4,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4516,ZGGGAR03,44,18,1,16,0.1,0.30000000000000004,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4517,ZGGGAR03,44,18,1,17,0.02,0.19999999999999998,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4518,ZGGGAR03,44,18,1,18,0.1,0.18,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4519,ZGGGAR03,44,18,1,19,0.06,0.08,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4520,ZGGGAR03,44,18,1,25,0.02,0.02,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4521,ZGGGAR03,45,17,1,6,0.02,1.0,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4522,ZGGGAR03,45,17,1,7,0.02,0.98,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4523,ZGGGAR03,45,17,1,8,0.02,0.96,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4524,ZGGGAR03,45,17,1,9,0.02,0.94,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4525,ZGGGAR03,45,17,1,10,0.08,0.9200000000000002,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4526,ZGGGAR03,45,17,1,11,0.06,0.8400000000000001,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4527,ZGGGAR03,45,17,1,12,0.08,0.78,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4528,ZGGGAR03,45,17,1,13,0.12,0.7000000000000002,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4529,ZGGGAR03,45,17,1,14,0.14,0.5800000000000001,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4530,ZGGGAR03,45,17,1,15,0.2,0.44000000000000006,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4531,ZGGGAR03,45,17,1,16,0.08,0.24,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4532,ZGGGAR03,45,17,1,17,0.06,0.15999999999999998,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4533,ZGGGAR03,45,17,1,19,0.06,0.1,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4534,ZGGGAR03,45,17,1,20,0.02,0.04,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4535,ZGGGAR03,45,17,1,21,0.02,0.02,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4536,ZGGGAR03,46,18,1,12,0.08,1.0,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4537,ZGGGAR03,46,18,1,13,0.08,0.9199999999999999,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4538,ZGGGAR03,46,18,1,14,0.1,0.8400000000000001,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4539,ZGGGAR03,46,18,1,15,0.18,0.74,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4540,ZGGGAR03,46,18,1,16,0.14,0.56,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4541,ZGGGAR03,46,18,1,17,0.2,0.42,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4542,ZGGGAR03,46,18,1,18,0.08,0.22,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4543,ZGGGAR03,46,18,1,19,0.04,0.14,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4544,ZGGGAR03,46,18,1,20,0.06,0.1,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4545,ZGGGAR03,46,18,1,22,0.04,0.04,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4546,ZGGGAR03,47,20,1,10,0.02,1.0000000000000002,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4547,ZGGGAR03,47,20,1,11,0.06,0.9800000000000002,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4548,ZGGGAR03,47,20,1,12,0.04,0.9200000000000002,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4549,ZGGGAR03,47,20,1,13,0.14,0.8800000000000002,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4550,ZGGGAR03,47,20,1,14,0.08,0.7400000000000002,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4551,ZGGGAR03,47,20,1,15,0.14,0.66,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4552,ZGGGAR03,47,20,1,16,0.12,0.52,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4553,ZGGGAR03,47,20,1,17,0.1,0.4000000000000001,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4554,ZGGGAR03,47,20,1,18,0.1,0.3,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4555,ZGGGAR03,47,20,1,19,0.04,0.2,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4556,ZGGGAR03,47,20,1,20,0.04,0.16,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4557,ZGGGAR03,47,20,1,21,0.02,0.12,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4558,ZGGGAR03,47,20,1,22,0.02,0.1,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4559,ZGGGAR03,47,20,1,23,0.02,0.08,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4560,ZGGGAR03,47,20,1,24,0.02,0.06,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4561,ZGGGAR03,47,20,1,26,0.04,0.04,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4562,ZGGGAR03,48,20,1,10,0.02,1.0,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4563,ZGGGAR03,48,20,1,11,0.04,0.9800000000000001,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4564,ZGGGAR03,48,20,1,12,0.12,0.9400000000000001,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4565,ZGGGAR03,48,20,1,13,0.1,0.8200000000000002,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4566,ZGGGAR03,48,20,1,14,0.1,0.7200000000000001,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4567,ZGGGAR03,48,20,1,15,0.1,0.6200000000000001,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4568,ZGGGAR03,48,20,1,16,0.04,0.52,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4569,ZGGGAR03,48,20,1,17,0.04,0.48000000000000004,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4570,ZGGGAR03,48,20,1,18,0.18,0.44,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4571,ZGGGAR03,48,20,1,19,0.04,0.26,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4572,ZGGGAR03,48,20,1,20,0.12,0.21999999999999997,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4573,ZGGGAR03,48,20,1,21,0.04,0.1,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4574,ZGGGAR03,48,20,1,22,0.02,0.06,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4575,ZGGGAR03,48,20,1,26,0.02,0.04,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4576,ZGGGAR03,48,20,1,28,0.02,0.02,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4577,ZGGGAR03,49,22,1,8,0.02,1.0000000000000002,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4578,ZGGGAR03,49,22,1,11,0.04,0.9800000000000002,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4579,ZGGGAR03,49,22,1,12,0.04,0.9400000000000002,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4580,ZGGGAR03,49,22,1,13,0.02,0.9000000000000004,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4581,ZGGGAR03,49,22,1,14,0.06,0.8800000000000003,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4582,ZGGGAR03,49,22,1,15,0.14,0.8200000000000003,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4583,ZGGGAR03,49,22,1,16,0.14,0.6800000000000002,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4584,ZGGGAR03,49,22,1,17,0.12,0.54,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4585,ZGGGAR03,49,22,1,18,0.1,0.42000000000000004,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4586,ZGGGAR03,49,22,1,20,0.06,0.32,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4587,ZGGGAR03,49,22,1,21,0.06,0.26,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4588,ZGGGAR03,49,22,1,22,0.06,0.19999999999999998,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4589,ZGGGAR03,49,22,1,23,0.06,0.13999999999999999,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4590,ZGGGAR03,49,22,1,25,0.02,0.08,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4591,ZGGGAR03,49,22,1,26,0.04,0.06,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4592,ZGGGAR03,49,22,1,28,0.02,0.02,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4593,ZGGGAR03,50,22,1,10,0.04,1.0,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4594,ZGGGAR03,50,22,1,11,0.02,0.96,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4595,ZGGGAR03,50,22,1,12,0.08,0.94,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4596,ZGGGAR03,50,22,1,14,0.06,0.8600000000000001,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4597,ZGGGAR03,50,22,1,15,0.1,0.8,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4598,ZGGGAR03,50,22,1,16,0.14,0.7000000000000002,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4599,ZGGGAR03,50,22,1,17,0.08,0.56,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4600,ZGGGAR03,50,22,1,18,0.06,0.48,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4601,ZGGGAR03,50,22,1,19,0.1,0.42000000000000004,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4602,ZGGGAR03,50,22,1,20,0.02,0.32,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4603,ZGGGAR03,50,22,1,21,0.06,0.3,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4604,ZGGGAR03,50,22,1,22,0.1,0.24,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4605,ZGGGAR03,50,22,1,23,0.06,0.14,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4606,ZGGGAR03,50,22,1,24,0.02,0.08,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4607,ZGGGAR03,50,22,1,25,0.02,0.06,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4608,ZGGGAR03,50,22,1,26,0.04,0.04,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4609,ZGGGAR03,51,21,1,9,0.02,1.0,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4610,ZGGGAR03,51,21,1,10,0.06,0.9800000000000001,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4611,ZGGGAR03,51,21,1,11,0.02,0.9200000000000002,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4612,ZGGGAR03,51,21,1,12,0.04,0.9000000000000001,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4613,ZGGGAR03,51,21,1,13,0.08,0.8600000000000001,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4614,ZGGGAR03,51,21,1,14,0.08,0.7800000000000001,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4615,ZGGGAR03,51,21,1,15,0.1,0.7000000000000001,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4616,ZGGGAR03,51,21,1,16,0.08,0.6000000000000001,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4617,ZGGGAR03,51,21,1,17,0.08,0.5200000000000001,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4618,ZGGGAR03,51,21,1,18,0.14,0.44000000000000006,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4619,ZGGGAR03,51,21,1,19,0.12,0.30000000000000004,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4620,ZGGGAR03,51,21,1,20,0.02,0.18,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4621,ZGGGAR03,51,21,1,21,0.1,0.16,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4622,ZGGGAR03,51,21,1,22,0.02,0.06,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4623,ZGGGAR03,51,21,1,23,0.02,0.04,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4624,ZGGGAR03,51,21,1,25,0.02,0.02,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4625,ZGGGAR03,52,20,1,6,0.02,1.0000000000000002,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4626,ZGGGAR03,52,20,1,10,0.06,0.9800000000000002,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4627,ZGGGAR03,52,20,1,11,0.04,0.9200000000000003,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4628,ZGGGAR03,52,20,1,12,0.08,0.8800000000000002,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4629,ZGGGAR03,52,20,1,13,0.08,0.8000000000000002,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4630,ZGGGAR03,52,20,1,14,0.12,0.7200000000000002,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4631,ZGGGAR03,52,20,1,15,0.1,0.6000000000000001,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4632,ZGGGAR03,52,20,1,16,0.06,0.5,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4633,ZGGGAR03,52,20,1,17,0.14,0.44000000000000006,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4634,ZGGGAR03,52,20,1,18,0.04,0.30000000000000004,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4635,ZGGGAR03,52,20,1,19,0.02,0.26,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4636,ZGGGAR03,52,20,1,20,0.14,0.24,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4637,ZGGGAR03,52,20,1,21,0.04,0.1,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4638,ZGGGAR03,52,20,1,24,0.02,0.06,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4639,ZGGGAR03,52,20,1,25,0.02,0.04,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4640,ZGGGAR03,52,20,1,27,0.02,0.02,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4641,ZGGGAR03,53,19,1,10,0.04,1.0,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4642,ZGGGAR03,53,19,1,11,0.1,0.9600000000000001,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4643,ZGGGAR03,53,19,1,12,0.08,0.86,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4644,ZGGGAR03,53,19,1,13,0.08,0.7799999999999999,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4645,ZGGGAR03,53,19,1,14,0.14,0.7000000000000001,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4646,ZGGGAR03,53,19,1,15,0.12,0.56,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4647,ZGGGAR03,53,19,1,16,0.06,0.44000000000000006,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4648,ZGGGAR03,53,19,1,17,0.1,0.38000000000000006,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4649,ZGGGAR03,53,19,1,18,0.08,0.28,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4650,ZGGGAR03,53,19,1,19,0.06,0.19999999999999998,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4651,ZGGGAR03,53,19,1,20,0.02,0.14,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4652,ZGGGAR03,53,19,1,21,0.08,0.12000000000000001,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4653,ZGGGAR03,53,19,1,23,0.02,0.04,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4654,ZGGGAR03,53,19,1,24,0.02,0.02,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4655,ZGGGAR03,54,21,1,9,0.02,1.0000000000000002,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4656,ZGGGAR03,54,21,1,11,0.04,0.9800000000000002,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4657,ZGGGAR03,54,21,1,12,0.06,0.9400000000000002,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4658,ZGGGAR03,54,21,1,13,0.08,0.8800000000000001,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4659,ZGGGAR03,54,21,1,14,0.16,0.8,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4660,ZGGGAR03,54,21,1,15,0.06,0.6400000000000001,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4661,ZGGGAR03,54,21,1,16,0.14,0.5800000000000001,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4662,ZGGGAR03,54,21,1,17,0.12,0.43999999999999995,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4663,ZGGGAR03,54,21,1,18,0.02,0.32,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4664,ZGGGAR03,54,21,1,19,0.08,0.30000000000000004,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4665,ZGGGAR03,54,21,1,20,0.06,0.22,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4666,ZGGGAR03,54,21,1,21,0.04,0.16,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4667,ZGGGAR03,54,21,1,22,0.06,0.12000000000000001,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4668,ZGGGAR03,54,21,1,23,0.04,0.06,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4669,ZGGGAR03,54,21,1,25,0.02,0.02,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4670,ZGGGAR03,55,19,1,10,0.02,0.9999999999999999,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4671,ZGGGAR03,55,19,1,11,0.06,0.98,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4672,ZGGGAR03,55,19,1,12,0.04,0.92,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4673,ZGGGAR03,55,19,1,13,0.04,0.88,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4674,ZGGGAR03,55,19,1,14,0.06,0.84,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4675,ZGGGAR03,55,19,1,15,0.08,0.78,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4676,ZGGGAR03,55,19,1,16,0.2,0.7000000000000001,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4677,ZGGGAR03,55,19,1,17,0.2,0.5,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4678,ZGGGAR03,55,19,1,18,0.08,0.3,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4679,ZGGGAR03,55,19,1,19,0.08,0.22,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4680,ZGGGAR03,55,19,1,20,0.08,0.13999999999999999,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4681,ZGGGAR03,55,19,1,21,0.04,0.06,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
4682,ZGGGAR03,55,19,1,22,0.02,0.02,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
